Make,Model,ID,disp,type,horse,cyl,gears,lockup,drive,weight,axleratio,nvratio,THC,CO,CO2,NOx,mpg
McLaren,570S Coupe,SBM13GAB4FW000004,3.799,Car,562,8,7,N,R,3625,3.31,27.9,0.023,0.325,388.2,0.008,22.8
McLaren,570S Coupe,SBM13GAB4FW000004,3.799,Car,562,8,7,N,R,3625,3.31,27.9,0.05,0.75,555.1,0.017,15.9
McLaren,570S Coupe,SBM13GAB4FW000004,3.799,Car,562,8,7,N,R,3625,3.31,27.9,0.288,2.013,491.8,0.038,17.9
Mercedes-Benz,AMG C 43 4MATIC,W205E30DETC-S-Z7017,2.996,Both,362,6,9,Y,R,4000,3.07,24.5,0.015,0.2086,343.23,0.0114,25.9
Mercedes-Benz,AMG C 43 4MATIC,W205E30DETC-S-Z7017,2.996,Both,362,6,9,Y,R,4000,3.07,24.5,0,0.0546,223.55,0.004,39.7
Mercedes-Benz,AMG C 43 4MATIC (convertible),W205E30DETCS-Z7017-2,2.996,Both,362,6,9,Y,R,4500,3.07,24.5,0.015,0.2747,366.62,0.0098,24.2
Mercedes-Benz,AMG C 43 4MATIC (convertible),W205E30DETCS-Z7017-2,2.996,Both,362,6,9,Y,R,4500,3.07,24.5,0.001,0.0808,244.94,0.0027,36.3
Mercedes-Benz,AMG C 43 4MATIC (coupe),W205E30DETCS-Z7017-1,2.996,Both,362,6,9,Y,R,4250,3.07,24.5,0.015,0.2346,353.99,0.0122,25.1
Mercedes-Benz,AMG C 43 4MATIC (coupe),W205E30DETCS-Z7017-1,2.996,Both,362,6,9,Y,R,4250,3.07,24.5,0,0.0399,223.41,0.0023,39.9
Mercedes-Benz,AMG C 63,C205E40DETC-Z5020-3,3.982,Car,469,8,7,Y,R,4500,3.06,29.6,0.02943,0.2226,416.94,0.0238,21.3
Mercedes-Benz,AMG C 63,C205E40DETC-Z5020-3,3.982,Car,469,8,7,Y,R,4500,3.06,29.6,0.00048,0.0229,273.86,0.0066,32.5
Mercedes-Benz,AMG C 63,W205E40DETC-Z5020-2,3.982,Car,469,8,7,Y,R,4250,2.82,27,0.02366,0.1463,403.61,0.0203,22
Mercedes-Benz,AMG C 63,W205E40DETC-Z5020-2,3.982,Car,469,8,7,Y,R,4250,2.82,27,0.03723,0.4097,258.23,0.0034,34.3
Mercedes-Benz,AMG C 63 (convertible),W205E40DETC-Z5020-5,3.982,Car,469,8,7,Y,R,4500,3.06,29.6,0.014,0.803,285.5,0.0063,31
Mercedes-Benz,AMG E 43 4MATIC,W213E30DETC-S-Z7016,2.996,Both,396,6,9,Y,R,4500,3.07,24,0.02736,0.5971,393.34,0.0087,22.7
Mercedes-Benz,AMG E 43 4MATIC,W213E30DETC-S-Z7016,2.996,Both,396,6,9,Y,R,4500,3.07,24,0.00129,0.0422,252.81,0.0035,35.3
Mercedes-Benz,AMG G65,G463E60TC-Z6021,5.98,Both,621,12,7,Y,R,6000,3.6,29.7,0.03685,0.4762,680.8,0.0292,13
Mercedes-Benz,AMG G65,G463E60TC-Z6021,5.98,Both,621,12,7,Y,R,6000,3.6,29.7,0.02784,0.1362,475.4,0.004,18.6
Mercedes-Benz,AMG G65,G463E60TC-Z6021,5.98,Both,621,12,7,Y,R,6000,3.6,29.7,0.04,1.2521,694.3,0.01931,12.7
Mercedes-Benz,AMG G65,G463E60TC-Z6021,5.98,Both,621,12,7,Y,R,6000,3.6,29.7,0.011,0.177,792.7,0.01577,11.2
Mercedes-Benz,AMG GLC 43 4MATIC,X253E30DETCS-Z7011,2.996,Both,362,6,9,Y,R,4500,3.69,26.5,0.022,0.261,395.36,0.01,22.6
Mercedes-Benz,AMG GLC 43 4MATIC,X253E30DETCS-Z7011,2.996,Both,362,6,9,Y,R,4500,3.69,26.5,0.001,0.061,272.49,0.003,32.9
Mercedes-Benz,AMG GLC 43 4MATIC (coupe),C253E30DETCS-Z7011-1,2.996,Both,362,6,9,Y,R,4500,3.69,26.5,0.01851,0.296,393.17,0.0084,22.7
Mercedes-Benz,AMG GLC 43 4MATIC (coupe),C253E30DETCS-Z7011-1,2.996,Both,362,6,9,Y,R,4500,3.69,26.5,0.00064,0.033,265.86,0.0039,33.6
Mercedes-Benz,AMG GLE 43 4MATIC,W166E30DETC-Z6011-2,2.996,Truck,362,6,9,Y,A,5500,3.46,24.5,0.0145,0.4361,417.51,0.0146,21.2
Mercedes-Benz,AMG GLE 43 4MATIC,W166E30DETC-Z6011-2,2.996,Truck,362,6,9,Y,A,5500,3.46,24.5,0.014,0.3964,410.28,0.0153,21.6
Mercedes-Benz,AMG GLE 43 4MATIC,W166E30DETC-Z6011-2,2.996,Truck,362,6,9,Y,A,5500,3.46,24.5,0.00531,0.1516,270.86,0.0035,32.8
Mercedes-Benz,AMG GLE 63 S (coupe),C292E55DETC-Z2015-4,5.461,Truck,577,8,7,Y,R,5500,3.69,30,0.01819,0.3866,532.54,0.0301,16.7
Mercedes-Benz,AMG GLE 63 S (coupe),C292E55DETC-Z2015-4,5.461,Truck,577,8,7,Y,R,5500,3.69,30,0.00225,0.4004,358.62,0.0072,24.8
Mercedes-Benz,AMG GLE 63 S (coupe),C292E55DETC-Z2015-4,5.461,Truck,577,8,7,Y,R,5500,3.69,30,0.02575,0.89158,509.25,0.03219,17.5
Mercedes-Benz,AMG GLE 63 S (coupe),C292E55DETC-Z2015-4,5.461,Truck,577,8,7,Y,R,5500,3.69,30,0.00853,0.29821,572.26,0.0206,15.6
Mercedes-Benz,AMG GT S,C190E40DETC-Z6013,3.982,Car,503,8,7,Y,R,4000,3.67,29.6,0.00032,0.154,295.3,0.0026,30.2
Mercedes-Benz,AMG GT S,C190E40DETC-Z6013,3.982,Car,503,8,7,Y,R,4000,3.67,29.6,0.01722,0.2298,441.42,0.0148,20.2
Mercedes-Benz,AMG S 63 4MATIC (convertible),A217E55DETC-Z4017-2,5.461,Car,577,8,7,Y,R,5250,2.65,24.2,0.01722,0.2235,496.89,0.0354,17.8
Mercedes-Benz,AMG S 63 4MATIC (convertible),A217E55DETC-Z4017-2,5.461,Car,577,8,7,Y,R,5250,2.65,24.2,0.00499,0.1978,287.11,0.0101,30.8
Mercedes-Benz,AMG S 65,V222E60TC AMG-Z5013,5.98,Both,621,12,7,Y,R,5500,2.65,23.9,0.011,0.0159,314.38,0.0064,28.4
Mercedes-Benz,AMG S 65,V222E60TC AMG-Z5013,5.98,Both,621,12,7,Y,R,5500,2.65,23.9,0.032,0.25798,449.01,0.0235,19.8
Mercedes-Benz,AMG S 65,V222E60TC AMG-Z5013,5.98,Both,621,12,7,Y,R,5500,2.65,23.9,0.014,0.25814,633.25,0.02398,14.1
Mercedes-Benz,AMG S 65,V222E60TC AMG-Z5013,5.98,Both,621,12,7,Y,R,5500,2.65,23.9,0.034,0.2554,538.43,0.0491,16.5
Mercedes-Benz,AMG S 65 (convertible),A217E60TC-Z5013-2,5.98,Both,621,12,7,Y,R,5250,2.65,24.2,0.03,0.2111,533.8,0.0406,16.7
Mercedes-Benz,AMG S 65 (convertible),A217E60TC-Z5013-2,5.98,Both,621,12,7,Y,R,5250,2.65,24.2,0.023,0.08336,446.04,0.02157,20
Mercedes-Benz,AMG S 65 (convertible),A217E60TC-Z5013-2,5.98,Both,621,12,7,Y,R,5250,2.65,24.2,0.004,0.03798,559.43,0.02028,15.9
Mercedes-Benz,AMG S 65 (convertible),A217E60TC-Z5013-2,5.98,Both,621,12,7,Y,R,5250,2.65,24.2,0.013,0.0309,316.82,0.006,28.1
Mercedes-Benz,AMG S 65 (coupe),C217E60TC-Z5013-1,5.98,Both,621,12,7,Y,R,5250,2.65,23.9,0.024,0.2208,549.42,0.037,16.2
Mercedes-Benz,AMG S 65 (coupe),C217E60TC-Z5013-1,5.98,Both,621,12,7,Y,R,5250,2.65,23.9,0.003,0.0211,307.7,0.0063,28.9
Mercedes-Benz,AMG S 65 (coupe),C217E60TC-Z5013-1,5.98,Both,621,12,7,Y,R,5250,2.65,23.9,0.006,0.06357,585.4,0.02511,15.2
Mercedes-Benz,AMG S 65 (coupe),C217E60TC-Z5013-1,5.98,Both,621,12,7,Y,R,5250,2.65,23.9,0.017,0.23384,452.28,0.02028,19.7
Mercedes-Benz,AMG SL 65,R231E60TC-Z3020,5.98,Both,621,12,7,Y,R,4500,2.65,25,0.03058,0.3264,517.95,0.0348,17.1
Mercedes-Benz,AMG SL 65,R231E60TC-Z3020,5.98,Both,621,12,7,Y,R,4500,2.65,25,0.00032,0.0344,312.88,0.0056,28.3
Mercedes-Benz,AMG SL 65,R231E60TC-Z3020,5.98,Both,621,12,7,Y,R,4500,2.65,25,0.00177,0.11346,419.5,0.01255,21.1
Mercedes-Benz,AMG SL 65,R231E60TC-Z3020,5.98,Both,621,12,7,Y,R,4500,2.65,25,0.00354,0.24221,694.33,0.01931,12.7
Mercedes-Benz,AMG SLC 43,R172E30DETC-S-Z7027,2.996,Both,362,6,9,Y,R,3875,2.82,23.5,0.01448,0.2337,342.83,0.0084,25.8
Mercedes-Benz,AMG SLC 43,R172E30DETC-S-Z7027,2.996,Both,362,6,9,Y,R,3875,2.82,23.5,0.00064,0.0655,218.27,0.0021,40.6
Mercedes-Benz,C 300,W205E20DETC-Z5022,1.991,Both,241,4,7,Y,R,3875,3.07,29.9,0.021,0.229,284.7,0.005,31.2
Mercedes-Benz,C 300,W205E20DETC-Z5022,1.991,Both,241,4,7,Y,R,3875,3.07,29.9,0.005,0.068,179.863,0.001,49.5
Mercedes-Benz,C 300 (convertible),A205E20DETC-Z7021,1.991,Both,241,4,9,Y,R,4250,3.07,24.8,0.011,0.183,302.586,0.007,29.2
Mercedes-Benz,C 300 (convertible),A205E20DETC-Z7021,1.991,Both,241,4,9,Y,R,4250,3.07,24.8,0.006,0.045,198.538,0.002,44.5
Mercedes-Benz,C 300 (coupe),W205E20DETC-Z5022-1,1.991,Both,241,4,7,Y,R,4000,3.07,30,0.016,0.183,306.667,0.008,28.9
Mercedes-Benz,C 300 (coupe),W205E20DETC-Z5022-1,1.991,Both,241,4,7,Y,R,4000,3.07,30,0.007,0.084,204.209,0.001,43.5
Mercedes-Benz,C 300 4MATIC,W205E20DETC-Z5023,1.991,Car,241,4,7,Y,R,4000,3.07,29.9,0.01523,0.2101,287.05,0.0124,30.9
Mercedes-Benz,C 300 4MATIC,W205E20DETC-Z5023,1.991,Car,241,4,7,Y,R,4000,3.07,29.9,0.00297,0.01,200.83,0.002,44.2
Mercedes-Benz,C 300 4MATIC (convertible),A205E20DETC-Z7021-1,1.991,Both,241,4,9,Y,R,4250,3.07,24.8,0.014,0.171,318.136,0.006,27.8
Mercedes-Benz,C 300 4MATIC (convertible),A205E20DETC-Z7021-1,1.991,Both,241,4,9,Y,R,4250,3.07,24.8,0.011,0.116,212.954,0.002,41.5
Mercedes-Benz,C 300 4MATIC (coupe),W205E20DETC-Z5022-2,1.991,Both,241,4,7,Y,R,4000,3.07,30,0.018,0.195,308.075,0.007,28.8
Mercedes-Benz,C 300 4MATIC (coupe),W205E20DETC-Z5022-2,1.991,Both,241,4,7,Y,R,4000,3.07,30,0.004,0.063,214.234,0.002,41.5
Mercedes-Benz,C 350e,W205E20DETC-Z6029,1.991,Car,275,4,7,Y,R,4500,3.06,30,0.017,0.3819,237.3,0.0018,37.4
Mercedes-Benz,C 350e,W205E20DETC-Z6029,1.991,Car,275,4,7,Y,R,4500,3.06,30,0.0023,0.098,190.69,0.0003,46.5
Mercedes-Benz,CLA 250,C117E20DETC-Z7026,1.991,Both,208,4,7,Y,F,3625,2.4,27.5,0.01642,0.35,287.25,0.0095,30.8
Mercedes-Benz,CLA 250,C117E20DETC-Z7026,1.991,Both,208,4,7,Y,F,3625,2.4,27.5,0.00853,0.0423,165.31,0.0039,53.6
Mercedes-Benz,CLA 250,C117E20DETC-Z7026,1.991,Both,208,4,7,Y,F,3625,2.4,27.5,0.0169,0.3264,278.94,0.0085,32
Mercedes-Benz,CLA 250,C117E20DETC-Z7026,1.991,Both,208,4,7,Y,F,3625,2.4,27.5,0.01046,0.0483,168.53,0.0031,52.9
Mercedes-Benz,CLA 250 4MATIC,C117E20DETC-Z7025-3,1.991,Both,208,4,7,Y,P,3750,2.65,30.8,0.021,0.449,297.11,0.01,30
Mercedes-Benz,CLA 250 4MATIC,C117E20DETC-Z7025-3,1.991,Both,208,4,7,Y,P,3750,2.65,30.8,0.02,0.144,195.28,0.003,45.8
Mercedes-Benz,CLA 250 4MATIC,C117E20DETC-Z7025-3,1.991,Both,208,4,7,Y,P,3750,2.65,30.8,0.01979,0.4712,295.22,0.0042,21.5
Mercedes-Benz,CLA 250 4MATIC,C117E20DETC-Z7025-3,1.991,Both,208,4,7,Y,P,3750,2.65,30.8,0.00869,0.1077,187.87,0.0031,33.8
Mercedes-Benz,CLA 45 AMG 4MATIC,C117E20DETC-Z4023,1.991,Car,355,4,7,Y,R,3875,2.44,27.2,0.02301,0.4434,304.65,0.0211,29.3
Mercedes-Benz,CLA 45 AMG 4MATIC,C117E20DETC-Z4023,1.991,Car,355,4,7,Y,R,3875,2.44,27.2,0.00612,0.1611,207.04,0.0023,43.2
Mercedes-Benz,CLS 550,C218E46DETC-Z5030,4.664,Car,402,8,9,Y,R,4500,2.47,20,0.02433,0.417,395.94,0.0171,22.5
Mercedes-Benz,CLS 550,C218E46DETC-Z5030,4.664,Car,402,8,9,Y,R,4500,2.47,20,0.0074,0.295,238.91,0.0018,37.2
Mercedes-Benz,CLS 550 4MATIC,C218E46DETC-Z5030-1,4.664,Car,402,8,9,Y,R,4750,2.47,20,0.0243,0.4952,411.66,0.0198,21.6
Mercedes-Benz,CLS 550 4MATIC,C218E46DETC-Z5030-1,4.664,Car,402,8,9,Y,R,4750,2.47,20,0.02478,0.4637,253.93,0.0051,35
Mercedes-Benz,CLS 63 AMG 4MATIC,C218E55DETC-Z2023-3,5.461,Car,550,8,7,Y,R,4750,2.65,25.9,0.01393,0.1011,457.97,0.0364,19.4
Mercedes-Benz,CLS 63 AMG 4MATIC,C218E55DETC-Z2023-3,5.461,Car,550,8,7,Y,R,4750,2.65,25.9,0.05089,0.5802,292.33,0.0127,30.3
Mercedes-Benz,E 300,W213E20DETC-Z7013,1.991,Both,241,4,9,Y,R,4250,3.07,24,0.01593,0.2461,313.47,0.0068,28.2
Mercedes-Benz,E 300,W213E20DETC-Z7013,1.991,Both,241,4,9,Y,R,4250,3.07,24,0.01448,0.113,203.23,0.0011,43.5
Mercedes-Benz,E 300 4MATIC,W213E20DETC-Z7013-1,1.991,Both,241,4,9,Y,R,4250,3.07,24,0.01738,0.2231,318.53,0.0053,27.7
Mercedes-Benz,E 300 4MATIC,W213E20DETC-Z7013-1,1.991,Both,241,4,9,Y,R,4250,3.07,24,0.00901,0.075,216.2,0.002,40.9
Mercedes-Benz,E 400 (convertible),A207E30DETC-Z5011-1,2.996,Car,329,6,7,Y,R,4500,2.65,26.3,0.01722,0.2705,342.17,0.0138,25.8
Mercedes-Benz,E 400 (convertible),A207E30DETC-Z5011-1,2.996,Car,329,6,7,Y,R,4500,2.65,26.3,0.00016,0.0827,216.32,0.0039,40.9
Mercedes-Benz,E 400 (coupe),C207E30DETC-Z5011,2.996,Car,329,6,7,Y,R,4250,2.65,26.3,0.01497,0.2585,345.11,0.0129,25.6
Mercedes-Benz,E 400 (coupe),C207E30DETC-Z5011,2.996,Car,329,6,7,Y,R,4250,2.65,26.3,0.00016,0.0872,212.98,0.0035,41.4
Mercedes-Benz,E 400 4MATIC (coupe),C207E30DETC-Z5031,2.996,Car,329,6,7,Y,R,4500,2.65,26.3,0.00821,0.1022,349.99,0.0216,25.2
Mercedes-Benz,E 400 4MATIC (coupe),C207E30DETC-Z5031,2.996,Car,329,6,7,Y,R,4500,2.65,26.3,0,0.0035,223.8,0.004,39.4
Mercedes-Benz,E 400 4MATIC (station wagon),S213E30DETC-Z7015-1,2.996,Car,329,6,9,Y,R,4750,2.82,22,0.01481,0.122,372.45,0.021,24
Mercedes-Benz,E 400 4MATIC (station wagon),S213E30DETC-Z7015-1,2.996,Car,329,6,9,Y,R,4750,2.82,22,0.00129,0.0742,253.1,0.0076,35.3
Mercedes-Benz,E 550 (convertible),A207E46DETC-Z4028-1,4.664,Car,402,8,7,Y,R,4750,2.47,24.9,0.01674,0.3423,414.86,0.0283,21.5
Mercedes-Benz,E 550 (convertible),A207E46DETC-Z4028-1,4.664,Car,402,8,7,Y,R,4750,2.47,24.9,0.00161,0.1543,250.25,0.005,35.7
Mercedes-Benz,E 550 (coupe),C207E46DETC-Z4028,4.664,Car,402,8,7,Y,R,4500,2.47,24.9,0.01819,0.4472,404.38,0.0183,22
Mercedes-Benz,E 550 (coupe),C207E46DETC-Z4028,4.664,Car,402,8,7,Y,R,4500,2.47,24.9,0.00113,0.1574,242.05,0.0056,36.8
Mercedes-Benz,G 550,G463E40DETC-Z6016,3.982,Truck,416,8,7,Y,R,6000,3.58,29.1,0.015,0.1357,564.75,0.0455,15.8
Mercedes-Benz,G 550,G463E40DETC-Z6016,3.982,Truck,416,8,7,Y,R,6000,3.58,29.1,0.0346,0.879,640.031,0.038,13.9
Mercedes-Benz,G 550,G463E40DETC-Z6016,3.982,Truck,416,8,7,Y,R,6000,3.58,29.1,0.012,0.241,425.335,0.0089,21
Mercedes-Benz,G 550 4x4,G463E40DETC-Z7044,3.982,Truck,416,8,7,Y,R,7000,5.38,37.5,0.01979,0.4583,690.81,0.0372,12.9
Mercedes-Benz,G 550 4x4,G463E40DETC-Z7044,3.982,Truck,416,8,7,Y,R,7000,5.38,37.5,0.02285,0.5893,549.36,0.0085,16.3
Mercedes-Benz,G 550 4x4,G463E40DETC-Z7044,3.982,Truck,416,8,7,Y,R,7000,5.38,37.5,0.02108,1.42331,827.58,0.11121,10.8
Mercedes-Benz,GL 63 AMG,G463E55DETC-Z3023,5.461,Truck,536,8,7,Y,R,6000,4.11,33.6,0.01819,0.3623,598.79,0.0401,14.9
Mercedes-Benz,GL 63 AMG,G463E55DETC-Z3023,5.461,Truck,536,8,7,Y,R,6000,4.11,33.6,0.02961,0.7926,429.53,0.0142,20.7
Mercedes-Benz,GL 63 AMG,G463E55DETC-Z3023,5.461,Truck,536,8,7,Y,R,6000,4.11,33.6,0.01786,0.30352,709.06,0.014,12.5
Mercedes-Benz,GL 63 AMG,G463E55DETC-Z3023,5.461,Truck,536,8,7,Y,R,6000,4.11,33.6,0.05955,1.71025,638.69,0.03814,13.9
Mercedes-Benz,GL 63 AMG,X166E55DETC-Z2015-1,5.461,Truck,518,8,7,Y,R,6000,3.47,28.8,0.03154,0.3698,541.05,0.0323,16.4
Mercedes-Benz,GL 63 AMG,X166E55DETC-Z2015-1,5.461,Truck,518,8,7,Y,R,6000,3.47,28.8,0.02092,0.6399,365.5,0.0254,24.2
Mercedes-Benz,GL 63 AMG,X166E55DETC-Z2015-1,5.461,Truck,518,8,7,Y,R,6000,3.47,28.8,0.00853,0.28791,642.53,0.01674,13.8
Mercedes-Benz,GL 63 AMG,X166E55DETC-Z2015-1,5.461,Truck,518,8,7,Y,R,6000,3.47,28.8,0.0449,1.36376,566.33,0.06196,15.6
Mercedes-Benz,GLA 45 AMG 4MATIC,X156E20DETC-Z4023-1,1.991,Car,355,4,7,Y,F,3875,2.44,25.8,0.02051,0.3617,315.49,0.0246,28.1
Mercedes-Benz,GLA 45 AMG 4MATIC,X156E20DETC-Z4023-1,1.991,Car,355,4,7,Y,F,3875,2.44,25.8,0.00507,0.1372,219.29,0.0027,40.5
Mercedes-Benz,GLC 300,X253E20DETC-Z6015,1.991,Both,241,4,9,Y,R,4250,3.27,23.3,0.01287,0.1287,319.22,0.0103,27.7
Mercedes-Benz,GLC 300,X253E20DETC-Z6015,1.991,Both,241,4,9,Y,R,4250,3.27,23.3,0.00322,0.0187,219.35,0.0018,40.4
Mercedes-Benz,GLC 300 4MATIC,X253E20DETC-Z6015-1,1.991,Both,241,4,9,Y,R,4500,3.27,23.3,0.01658,0.1633,330.25,0.0097,26.8
Mercedes-Benz,GLC 300 4MATIC,X253E20DETC-Z6015-1,1.991,Both,241,4,9,Y,R,4500,3.27,23.3,0.00386,0.0501,224.51,0.0014,39.3
Mercedes-Benz,GLC 300 4MATIC (coupe),X253E20DETC-Z6015-2,1.991,Both,241,4,9,Y,R,4500,3.27,23.3,0.014,0.179,325.251,0.007,27.4
Mercedes-Benz,GLC 300 4MATIC (coupe),X253E20DETC-Z6015-2,1.991,Both,241,4,9,Y,R,4500,3.27,23.3,0.004,0.037,231.368,0.054,38.5
Mercedes-Benz,GLE 400 4MATIC,W166E30DETC-Z6011-1,2.996,Truck,329,6,9,Y,A,5250,3.46,24.5,0.016,0.5272,393.8,0.0117,22.6
Mercedes-Benz,GLE 400 4MATIC,W166E30DETC-Z6011-1,2.996,Truck,329,6,9,Y,A,5250,3.46,24.5,0.021,0.2171,275.5,0.0051,32.2
Mercedes-Benz,GLE 450 AMG (coupe),C292E30DETC-Z6011,2.996,Truck,362,6,7,Y,A,5500,3.69,24.8,0.01931,0.489,407.72,0.015,21.7
Mercedes-Benz,GLE 450 AMG (coupe),C292E30DETC-Z6011,2.996,Truck,362,6,7,Y,A,5500,3.69,24.8,0.00097,0.129,276.24,0.004,32.2
Mercedes-Benz,GLE 550 e 4MATIC,W166E30DETC-Z6017,2.996,Truck,436,6,7,Y,A,6000,3.27,28,0.02269,0.4735,327.57,0.0061,26.9
Mercedes-Benz,GLE 550 e 4MATIC,W166E30DETC-Z6017,2.996,Truck,436,6,7,Y,A,6000,3.27,28,0.0029,0.1782,273.67,0.0002,32.3
Mercedes-Benz,GLE 550 e 4MATIC,W166E30DETC-Z6017,2.996,Truck,436,6,7,Y,A,6000,3.27,28,0.02076,1.38146,419.12,0.00161,21
Mercedes-Benz,GLE 550 e 4MATIC,W166E30DETC-Z6017,2.996,Truck,436,6,7,Y,A,6000,3.27,28,0.0047,0.4509,440.75,0,20
Mercedes-Benz,GLS 450 4MATIC,X166E30DETC-Z7018,2.996,Truck,362,6,9,Y,R,6000,3.27,22.1,0.021,0.4274,429.75,0.013,20.6
Mercedes-Benz,GLS 450 4MATIC,X166E30DETC-Z7018,2.996,Truck,362,6,9,Y,R,6000,3.27,22.1,0.019,0.4226,291.53,0.0071,30.4
Mercedes-Benz,GLS 550 4MATIC,X166E46DETC-Z6023-1,4.664,Truck,449,8,9,Y,R,6000,3.27,22.4,0.01698,0.5663,504.46,0.0167,17.6
Mercedes-Benz,GLS 550 4MATIC,X166E46DETC-Z6023-1,4.664,Truck,449,8,9,Y,R,6000,3.27,22.4,0.00821,0.638,346.48,0.0101,25.6
Mercedes-Benz,GLS 550 4MATIC,X166E46DETC-Z6023-1,4.664,Truck,449,8,9,Y,R,6000,3.27,22.4,0.13486,4.31579,515.22,0.06534,17
Mercedes-Benz,GLS 550 4MATIC,X166E46DETC-Z6023-1,4.664,Truck,449,8,9,Y,R,6000,3.27,22.4,0.01239,0.81224,606.69,0.0235,14.6
Mercedes-Benz,Maybach S 600,X222E60TC-Z5014-1,5.98,Both,523,12,7,Y,R,5500,2.47,22.6,0.027,0.3653,560.3,0.0372,15.9
Mercedes-Benz,Maybach S 600,X222E60TC-Z5014-1,5.98,Both,523,12,7,Y,R,5500,2.47,22.6,0,0.0315,316.56,0.0092,28.1
Mercedes-Benz,Maybach S 600,X222E60TC-Z5014-1,5.98,Both,523,12,7,Y,R,5500,2.47,22.6,0.029,0.41956,466.73,0.01577,19
Mercedes-Benz,Maybach S 600,X222E60TC-Z5014-1,5.98,Both,523,12,7,Y,R,5500,2.47,22.6,0.011,0.25508,635.23,0.02124,14
Mercedes-Benz,Maybach S 650 (convertible),A217E60TC-Z5013-3,5.98,Both,621,12,7,Y,R,5250,2.65,24.2,0.00145,0.03734,617.92,0.02672,14.3
Mercedes-Benz,Maybach S 650 (convertible),A217E60TC-Z5013-3,5.98,Both,621,12,7,Y,R,5250,2.65,24.2,0.02607,0.2766,543.52,0.0394,16.3
Mercedes-Benz,Maybach S 650 (convertible),A217E60TC-Z5013-3,5.98,Both,621,12,7,Y,R,5250,2.65,24.2,0.01014,0.0327,329.04,0.0061,26.9
Mercedes-Benz,Maybach S 650 (convertible),A217E60TC-Z5013-3,5.98,Both,621,12,7,Y,R,5250,2.65,24.2,0.02607,0.20922,447.64,0.01915,19.7
Mercedes-Benz,Metris (Cargo Van),L447E20DETC-Z6027-1,1.991,Truck,208,4,7,Y,R,4500,3.5,32.6,0.0186491,0.2302727,334.266885,0.0179224,26.6
Mercedes-Benz,Metris (Cargo Van),L447E20DETC-Z6027-1,1.991,Truck,208,4,7,Y,R,4500,3.5,32.6,0.0163295,0.3509109,389.724533,0.0073052,22.8
Mercedes-Benz,Metris (Cargo Van),L447E20DETC-Z6027-1,1.991,Truck,208,4,7,Y,R,4500,3.5,32.6,0.0061456,0.0522941,248.0769032,0.0022976,35.9
Mercedes-Benz,Metris (Cargo Van),L447E20DETC-Z6027-1,1.991,Truck,208,4,7,Y,R,4500,3.5,32.6,0.0170308,0.2751202,331.423699,0.0148524,26.9
Mercedes-Benz,Metris (Cargo Van),L447E20DETC-Z6027-1,1.991,Truck,208,4,7,Y,R,4500,3.5,32.6,0.0037414,0.046512,247.2596816,0.0117847,36
Mercedes-Benz,Metris (Passenger Van),L447E20DETC-Z6027,1.991,Truck,208,4,7,Y,R,5250,3.5,32.6,0.00338,0.0463,253.84,0.0048,35.1
Mercedes-Benz,Metris (Passenger Van),L447E20DETC-Z6027,1.991,Truck,208,4,7,Y,R,5250,3.5,32.6,0.01786,0.309,343.61,0.018,25.9
Mercedes-Benz,Metris (Passenger Van),L447E20DETC-Z6027,1.991,Truck,208,4,7,Y,R,5250,3.5,32.6,0.009,0.364,424.53,0.011,20.9
Mercedes-Benz,ML 350,W166E35DEH-Z2036-2,3.498,Both,302,6,7,Y,R,5000,3.69,32,0.00804,0.2204,390.7,0.0125,22.8
Mercedes-Benz,ML 350,W166E35DEH-Z2036-2,3.498,Both,302,6,7,Y,R,5000,3.69,32,0.01855,0.2633,271.2,0.0026,32.8
Mercedes-Benz,ML 350 4MATIC,W166E35DEH-Z2036,3.498,Both,302,6,7,Y,R,5250,3.69,32,0.0365,0.7445,403.82,0.0054,21.9
Mercedes-Benz,ML 350 4MATIC,W166E35DEH-Z2036,3.498,Both,302,6,7,Y,R,5250,3.69,32,0.01898,0.2948,284.6,0.0028,31.1
Mercedes-Benz,ML 350 4MATIC,W166E35DEH-Z2036,3.498,Both,302,6,7,Y,R,5250,3.69,32,0.0068,0.1318,382.22,0.0107,16.3
Mercedes-Benz,ML 350 4MATIC,W166E35DEH-Z2036,3.498,Both,302,6,7,Y,R,5250,3.69,32,0.00436,0.1124,265.87,0.0018,23.4
Mercedes-Benz,ML 63 AMG,W166E55DETC-Z2015,5.461,Truck,518,8,7,Y,R,5500,3.47,29.7,0.01851,0.4147,520.54,0.0241,17.1
Mercedes-Benz,ML 63 AMG,W166E55DETC-Z2015,5.461,Truck,518,8,7,Y,R,5500,3.47,29.7,0.00177,0.3663,365.13,0.0058,24.4
Mercedes-Benz,ML 63 AMG,W166E55DETC-Z2015,5.461,Truck,518,8,7,Y,R,5500,3.47,29.7,0.00499,0.24591,713.02,0.01835,12.5
Mercedes-Benz,ML 63 AMG,W166E55DETC-Z2015,5.461,Truck,518,8,7,Y,R,5500,3.47,29.7,0.0346,1.2738,551.62,0.09205,16
Mercedes-Benz,S 550,V222E46DETC-Z7010,4.664,Car,449,8,9,Y,R,5000,2.47,18.6,0.03943,0.6759,407.99,0.0209,21.9
Mercedes-Benz,S 550,V222E46DETC-Z7010,4.664,Car,449,8,9,Y,R,5000,2.47,18.6,0.00917,0.0763,241.7,0.0035,36.9
